Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Standard Room,1,October 2018,Solo traveler," Helpful staff, nice pool and gym, very comfy bed.",8.3,Very Good,1,comfort,0
United Kingdom,Standard Room,1,October 2018,Solo traveler," Helpful staff, nice pool and gym, very comfy bed.",8.3,Very Good,1,bed,1
United Kingdom,Standard Room,1,October 2018,Solo traveler, The Staff are great,7.5,Good,1,staff,0
Denmark,Standard Room,2,October 2018,Solo traveler, The over all feeling was one of solidity and style and comfort.,7.9,Good,1,comfort,0
United Kingdom,Standard Room,2,October 2018,Couple, The location was central and a good base for our weekend activities.,7.5,"Friendly staff, basic room.  Stayed in much nicer surroundings elsewhere.",1,location,1
United Kingdom,Standard Room,1,October 2018,Group, Breakfast was lovely!!,10.0,Exceptional,1,food/drink,0
United Kingdom,Standard Room,1,October 2018,Couple," Clean room, comfy bed",7.5,Good city location,1,dirty,0
United Kingdom,Standard Room,1,October 2018,Couple," Clean room, comfy bed",7.5,Good city location,1,comfort,0
United Kingdom,Standard Room,1,October 2018,Couple," Clean room, comfy bed",7.5,Good city location,1,bed,0
United Kingdom,Standard Room,1,October 2018,Couple," The location of this hotel is brilliant, the room size was so good, plenty of space and storage.  Lovely clean bathroom.  No noise whatsoever from outside.  Staff were lovely and friendly.",9.6,A short one night stay but will not be my last stay at this hotel,1,location,0
United Kingdom,Standard Room,1,October 2018,Couple," The location of this hotel is brilliant, the room size was so good, plenty of space and storage.  Lovely clean bathroom.  No noise whatsoever from outside.  Staff were lovely and friendly.",9.6,A short one night stay but will not be my last stay at this hotel,1,dirty,0
United Kingdom,Standard Room,1,October 2018,Couple," The location of this hotel is brilliant, the room size was so good, plenty of space and storage.  Lovely clean bathroom.  No noise whatsoever from outside.  Staff were lovely and friendly.",9.6,A short one night stay but will not be my last stay at this hotel,1,bathroom,0
United Kingdom,Standard Room,1,October 2018,Couple," The location of this hotel is brilliant, the room size was so good, plenty of space and storage.  Lovely clean bathroom.  No noise whatsoever from outside.  Staff were lovely and friendly.",9.6,A short one night stay but will not be my last stay at this hotel,1,noisiness,0
United Kingdom,Standard Room,1,October 2018,Couple," The location of this hotel is brilliant, the room size was so good, plenty of space and storage.  Lovely clean bathroom.  No noise whatsoever from outside.  Staff were lovely and friendly.",9.6,A short one night stay but will not be my last stay at this hotel,1,staff,0
United Kingdom,Standard Room,2,October 2018,Couple," The staff where very helpful, we didn’t like the first room and when I contacted reception they where very helpful especially David !",9.5,After David sorted out our rooms we had a lovely relaxing stay!,1,staff,0
United Kingdom,Premium Room,1,October 2018,Couple," Bedroom had an excellent view of Glasgow! Lovely floor to ceiling windows made for an excellent viewing experience. 
The hotel even provided a written message in Chinese for my girlfriend which she appreciated very much so.
Staff were welcoming and fantastic to talk to - answered all my questions that I had about the hotel and facilities.",8.3,"Good hotel to stay in, perfect location in the centre of Glasgow. Lovely staff, lovely rooms!",1,bathroom,0
United Kingdom,Premium Room,1,October 2018,Couple," Bedroom had an excellent view of Glasgow! Lovely floor to ceiling windows made for an excellent viewing experience. 
The hotel even provided a written message in Chinese for my girlfriend which she appreciated very much so.
Staff were welcoming and fantastic to talk to - answered all my questions that I had about the hotel and facilities.",8.3,"Good hotel to stay in, perfect location in the centre of Glasgow. Lovely staff, lovely rooms!",1,location,0
United Kingdom,Premium Room,1,October 2018,Couple," Bedroom had an excellent view of Glasgow! Lovely floor to ceiling windows made for an excellent viewing experience. 
The hotel even provided a written message in Chinese for my girlfriend which she appreciated very much so.
Staff were welcoming and fantastic to talk to - answered all my questions that I had about the hotel and facilities.",8.3,"Good hotel to stay in, perfect location in the centre of Glasgow. Lovely staff, lovely rooms!",1,staff,0
United Kingdom,Standard Room,1,October 2018,Couple," Fantastic hotel , great service and central location",10.0,Great stay in Glasgow,1,staff,0
United Kingdom,Standard Room,1,October 2018,Couple," Fantastic hotel , great service and central location",10.0,Great stay in Glasgow,1,location,0
United Kingdom,Standard Room,2,October 2018,Couple, The staff were excellent and the location is perfect.  The bathrooms were well appointed and the breakfast was first class.,7.5,"A well appointed, friendly hotel in the centre of Glasgow. But select a room without the pillar!",1,staff,0
United Kingdom,Standard Room,2,October 2018,Couple, The staff were excellent and the location is perfect.  The bathrooms were well appointed and the breakfast was first class.,7.5,"A well appointed, friendly hotel in the centre of Glasgow. But select a room without the pillar!",1,location,0
United Kingdom,Standard Room,2,October 2018,Couple, The staff were excellent and the location is perfect.  The bathrooms were well appointed and the breakfast was first class.,7.5,"A well appointed, friendly hotel in the centre of Glasgow. But select a room without the pillar!",1,bathroom,0
United Kingdom,Standard Room,2,October 2018,Couple, The staff were excellent and the location is perfect.  The bathrooms were well appointed and the breakfast was first class.,7.5,"A well appointed, friendly hotel in the centre of Glasgow. But select a room without the pillar!",1,food/drink,1
United Kingdom,Standard Room,1,October 2018,Group, Very good breakfast.,9.2,"Good central location, very nice but bit pricey.",1,food/drink,0
United Kingdom,Superior Room,1,September 2018,Solo traveler," Very good service, will definitely stay again when up in Scotland. Very handy for central station.",8.8,excellent,1,staff,0
United Kingdom,Superior Room,1,September 2018,Solo traveler," Very good service, will definitely stay again when up in Scotland. Very handy for central station.",8.8,excellent,1,location,0
Germany,Standard Room,2,September 2018,Group, Early check-in and late check out were possible. Very friendly personnel. Good central location with bus stop in front of the door.,8.8,Excellen Hub to exploit Glasgow w/o a car,1,staff,0
Germany,Standard Room,2,September 2018,Group, Early check-in and late check out were possible. Very friendly personnel. Good central location with bus stop in front of the door.,8.8,Excellen Hub to exploit Glasgow w/o a car,1,location,0
United Arab Emirates,Standard Room,1,October 2018,Group, From check in to check out a very good experience with helpful staff and even with some improvements going on it did not detract from my stay,8.8,Good experience and would have no problem to recommend,1,staff,1
United Kingdom,Standard Room,1,September 2018,Couple, Very modern and stylish!,10.0,Exceptional,1,comfort,0
United States of America,Standard Room,1,October 2018,Solo traveler, Excellent location. Staff helpful and accommodating. Facilities modern and attractive,10.0,Exceptional,1,location,0
United States of America,Standard Room,1,October 2018,Solo traveler, Excellent location. Staff helpful and accommodating. Facilities modern and attractive,10.0,Exceptional,1,staff,0
United States of America,Standard Room,1,October 2018,Solo traveler, Excellent location. Staff helpful and accommodating. Facilities modern and attractive,10.0,Exceptional,1,comfort,0
United Kingdom,Standard Room,1,October 2018,Group," The bed was superb pillows gorgeous but a little too soft . Towels were fab . Furnishings eg dressing , bedside tables and coffee table scruffy and in need of updating. There was no soap which we had to phone for, only two small milk and 2 tea bags should review.",9.6,An enjoyable stay,1,bed,0
United Kingdom,Standard Room,1,October 2018,Group," The bed was superb pillows gorgeous but a little too soft . Towels were fab . Furnishings eg dressing , bedside tables and coffee table scruffy and in need of updating. There was no soap which we had to phone for, only two small milk and 2 tea bags should review.",9.6,An enjoyable stay,1,bathroom,0
United Kingdom,Standard Room,1,October 2018,Group," The bed was superb pillows gorgeous but a little too soft . Towels were fab . Furnishings eg dressing , bedside tables and coffee table scruffy and in need of updating. There was no soap which we had to phone for, only two small milk and 2 tea bags should review.",9.6,An enjoyable stay,1,location,0
United Kingdom,Standard Room,1,October 2018,Group," The bed was superb pillows gorgeous but a little too soft . Towels were fab . Furnishings eg dressing , bedside tables and coffee table scruffy and in need of updating. There was no soap which we had to phone for, only two small milk and 2 tea bags should review.",9.6,An enjoyable stay,1,food/drink,0
United Kingdom,Standard Room,1,October 2018,Group," The bed was superb pillows gorgeous but a little too soft . Towels were fab . Furnishings eg dressing , bedside tables and coffee table scruffy and in need of updating. There was no soap which we had to phone for, only two small milk and 2 tea bags should review.",9.6,An enjoyable stay,1,tv,1
Australia,Standard Room,2,September 2018,Couple, Comfortable room. Excellent location. Very good staff,9.2,Enjoyed our stay. Quiet comfortable room. Excellent location,1,comfort,1
Australia,Standard Room,2,September 2018,Couple, Comfortable room. Excellent location. Very good staff,9.2,Enjoyed our stay. Quiet comfortable room. Excellent location,1,location,1
Australia,Standard Room,2,September 2018,Couple, Comfortable room. Excellent location. Very good staff,9.2,Enjoyed our stay. Quiet comfortable room. Excellent location,1,staff,0
United Kingdom,Superior Room,1,September 2018,Group, fab pillows and very quiet for  a city centre hotel.  Great location and really friendly staff - would certainly look to go back.,9.6,excellent,1,bed,0
United Kingdom,Superior Room,1,September 2018,Group, fab pillows and very quiet for  a city centre hotel.  Great location and really friendly staff - would certainly look to go back.,9.6,excellent,1,noisiness,0
United Kingdom,Superior Room,1,September 2018,Group, fab pillows and very quiet for  a city centre hotel.  Great location and really friendly staff - would certainly look to go back.,9.6,excellent,1,location,0
United Kingdom,Superior Room,1,September 2018,Group, fab pillows and very quiet for  a city centre hotel.  Great location and really friendly staff - would certainly look to go back.,9.6,excellent,1,staff,0
United Kingdom,Standard Room,1,September 2018,Couple, Location is excellent staff very courteous and the rooms were very clean,7.5,Good,1,location,0
United Kingdom,Standard Room,1,September 2018,Couple, Location is excellent staff very courteous and the rooms were very clean,7.5,Good,1,staff,0
United Kingdom,Standard Room,1,September 2018,Couple, Location is excellent staff very courteous and the rooms were very clean,7.5,Good,1,dirty,0
United Kingdom,Standard Room,1,September 2018,Couple," Comfortable bed, refreshing room for a quick break away. Friendly staff at reception area! Close by the City centre",10.0,Satisfactory from start to finish,1,comfort,0
United Kingdom,Standard Room,1,September 2018,Couple," Comfortable bed, refreshing room for a quick break away. Friendly staff at reception area! Close by the City centre",10.0,Satisfactory from start to finish,1,bed,0
United Kingdom,Standard Room,1,September 2018,Couple," Comfortable bed, refreshing room for a quick break away. Friendly staff at reception area! Close by the City centre",10.0,Satisfactory from start to finish,1,staff,0
United Kingdom,Standard Room,1,September 2018,Couple," Comfortable bed, refreshing room for a quick break away. Friendly staff at reception area! Close by the City centre",10.0,Satisfactory from start to finish,1,location,0
United Kingdom,Premium Room,1,September 2018,Couple, Comfortable bed,9.2,We stay here a few times a year this is the smallest room we have ever been given but we booked late,1,comfort,0
United Kingdom,Premium Room,1,September 2018,Couple, Comfortable bed,9.2,We stay here a few times a year this is the smallest room we have ever been given but we booked late,1,bed,0
United Kingdom,Standard Room,1,September 2018,Family, The whole experience was very enjoyable the staff very efficient. We had dinner and breakfast which were both excellent and piping hot. We would highly recommend this hotel & will definetly visit again.,10.0,Overnight stay,1,staff,0
United Kingdom,Standard Room,1,September 2018,Family, The whole experience was very enjoyable the staff very efficient. We had dinner and breakfast which were both excellent and piping hot. We would highly recommend this hotel & will definetly visit again.,10.0,Overnight stay,1,food/drink,0
United Kingdom,Standard Room,1,September 2018,Solo traveler," Good location for Central station, smart hotel.",8.8,Good central hotel,1,location,0
Belgium,Standard Room,2,September 2018,Solo traveler," Everything was as I expected , Personnel is extremely polite, helpful and professional: from cleaning staff, to kitchen staff, receptionists to concierge. The hotel is one of the better I ever stayed in.",10.0,It was excellent; I became a frequent guest member to your chain of hotels.,1,staff,0
Belgium,Standard Room,2,September 2018,Solo traveler," Everything was as I expected , Personnel is extremely polite, helpful and professional: from cleaning staff, to kitchen staff, receptionists to concierge. The hotel is one of the better I ever stayed in.",10.0,It was excellent; I became a frequent guest member to your chain of hotels.,1,dirty,0
Belgium,Standard Room,2,September 2018,Solo traveler," Everything was as I expected , Personnel is extremely polite, helpful and professional: from cleaning staff, to kitchen staff, receptionists to concierge. The hotel is one of the better I ever stayed in.",10.0,It was excellent; I became a frequent guest member to your chain of hotels.,1,bathroom,0
United Kingdom,Standard Room,1,September 2018,Couple," Clean, comfortable rooms,with Caramel wafers! Friendly, helpful, staff, and a great Breakfast.",10.0,Exceptional,1,dirty,0
United Kingdom,Standard Room,1,September 2018,Couple," Clean, comfortable rooms,with Caramel wafers! Friendly, helpful, staff, and a great Breakfast.",10.0,Exceptional,1,comfort,0
United Kingdom,Standard Room,1,September 2018,Couple," Clean, comfortable rooms,with Caramel wafers! Friendly, helpful, staff, and a great Breakfast.",10.0,Exceptional,1,staff,0
United Kingdom,Standard Room,1,September 2018,Couple," Clean, comfortable rooms,with Caramel wafers! Friendly, helpful, staff, and a great Breakfast.",10.0,Exceptional,1,food/drink,0
United Kingdom,Standard Room,2,September 2018,Solo traveler," Great hotel, the best I have experienced so far in Glasgow. The gym and swimming pool are great.
Breakfast is also very good. Room also comfortable and spacious and furnished with style. Overall excellent!",7.9,Great experience: great hotel with great sport facilities,1,fitness,0
United Kingdom,Standard Room,2,September 2018,Solo traveler," Great hotel, the best I have experienced so far in Glasgow. The gym and swimming pool are great.
Breakfast is also very good. Room also comfortable and spacious and furnished with style. Overall excellent!",7.9,Great experience: great hotel with great sport facilities,1,food/drink,0
United Kingdom,Standard Room,2,September 2018,Solo traveler," Great hotel, the best I have experienced so far in Glasgow. The gym and swimming pool are great.
Breakfast is also very good. Room also comfortable and spacious and furnished with style. Overall excellent!",7.9,Great experience: great hotel with great sport facilities,1,comfort,0
United Kingdom,Junior Suite,1,September 2018,Couple," Good location, lovely room",9.2,Wonderful,1,location,0
United Kingdom,Standard Room,1,September 2018,Solo traveler," Very comfortable bed, heated bathroom floor, very clean and good bathroom, superb breakfast and the staff went out of their way to cater to my ridiculous allergies.",10.0,An excellent hotel right next to the station. Definitely be back.,1,comfort,0
United Kingdom,Standard Room,1,September 2018,Solo traveler," Very comfortable bed, heated bathroom floor, very clean and good bathroom, superb breakfast and the staff went out of their way to cater to my ridiculous allergies.",10.0,An excellent hotel right next to the station. Definitely be back.,1,bed,0
United Kingdom,Standard Room,1,September 2018,Solo traveler," Very comfortable bed, heated bathroom floor, very clean and good bathroom, superb breakfast and the staff went out of their way to cater to my ridiculous allergies.",10.0,An excellent hotel right next to the station. Definitely be back.,1,bathroom,0
United Kingdom,Standard Room,1,September 2018,Solo traveler," Very comfortable bed, heated bathroom floor, very clean and good bathroom, superb breakfast and the staff went out of their way to cater to my ridiculous allergies.",10.0,An excellent hotel right next to the station. Definitely be back.,1,dirty,0
United Kingdom,Standard Room,1,September 2018,Solo traveler," Very comfortable bed, heated bathroom floor, very clean and good bathroom, superb breakfast and the staff went out of their way to cater to my ridiculous allergies.",10.0,An excellent hotel right next to the station. Definitely be back.,1,food/drink,0
United Kingdom,Standard Room,1,September 2018,Solo traveler," Very comfortable bed, heated bathroom floor, very clean and good bathroom, superb breakfast and the staff went out of their way to cater to my ridiculous allergies.",10.0,An excellent hotel right next to the station. Definitely be back.,1,staff,1
Saudi Arabia,Standard Room,1,September 2018,Couple, Location- cleaning- breakfast,9.2,Wonderful,1,location,1
Saudi Arabia,Standard Room,1,September 2018,Couple, Location- cleaning- breakfast,9.2,Wonderful,1,dirty,1
Saudi Arabia,Standard Room,1,September 2018,Couple, Location- cleaning- breakfast,9.2,Wonderful,1,food/drink,0
Australia,Standard Room,1,September 2018,Couple," Great value for money, in the city centre. Buffet breakfast fantastic. Would recommend",8.3,Very Good,1,price,0
Australia,Standard Room,1,September 2018,Couple," Great value for money, in the city centre. Buffet breakfast fantastic. Would recommend",8.3,Very Good,1,location,0
Australia,Standard Room,1,September 2018,Couple," Great value for money, in the city centre. Buffet breakfast fantastic. Would recommend",8.3,Very Good,1,food/drink,0
United Kingdom,Superior Room,1,September 2018,Couple, Lovely hotel and staff were so nice,10.0,Will return,1,staff,0
United Kingdom,Superior Room,2,September 2018,Couple," Stylish comfortable, well-equipped rooms with helpful staff and great breakfast.",9.2,Fantastic Blue!,1,comfort,0
United Kingdom,Superior Room,2,September 2018,Couple," Stylish comfortable, well-equipped rooms with helpful staff and great breakfast.",9.2,Fantastic Blue!,1,staff,0
United Kingdom,Superior Room,2,September 2018,Couple," Stylish comfortable, well-equipped rooms with helpful staff and great breakfast.",9.2,Fantastic Blue!,1,food/drink,0
United Kingdom,Standard Room,2,September 2018,Couple," The bed was extremely comfortable, the best nights sleep by far at this hotel.",8.8,Great hotel,1,bed,0
United Kingdom,Standard Room,2,September 2018,Couple," The bed was extremely comfortable, the best nights sleep by far at this hotel.",8.8,Great hotel,1,comfort,0
Australia,Superior Room,2,September 2018,Solo traveler, The reception staff were wonderful and couldn’t have been more helpful,7.9,Good,1,staff,0
Australia,Standard Room,3,August 2018,Solo traveler," The staff were lovely,  helpful. 
Bed very comfy.",7.5,Good,1,staff,0
Australia,Standard Room,3,August 2018,Solo traveler," The staff were lovely,  helpful. 
Bed very comfy.",7.5,Good,1,bed,0
Australia,Standard Room,3,August 2018,Solo traveler," The staff were lovely,  helpful. 
Bed very comfy.",7.5,Good,1,comfort,0
United Kingdom,Standard Room,2,September 2018,Group," Great staff on reception despite modernisation work ongoing.
Very good breakfast.
Comfortable room with nice bed. Plenty space for working.",10.0,Very Good - only the plumbing lets the hotel down.,1,staff,0
United Kingdom,Standard Room,2,September 2018,Group," Great staff on reception despite modernisation work ongoing.
Very good breakfast.
Comfortable room with nice bed. Plenty space for working.",10.0,Very Good - only the plumbing lets the hotel down.,1,food/drink,0
United Kingdom,Standard Room,2,September 2018,Group," Great staff on reception despite modernisation work ongoing.
Very good breakfast.
Comfortable room with nice bed. Plenty space for working.",10.0,Very Good - only the plumbing lets the hotel down.,1,comfort,0
United Kingdom,Standard Room,2,September 2018,Group," Great staff on reception despite modernisation work ongoing.
Very good breakfast.
Comfortable room with nice bed. Plenty space for working.",10.0,Very Good - only the plumbing lets the hotel down.,1,bed,0
United Kingdom,Standard Room,2,September 2018,Couple, The staff were extremely helpful and considerate. The room was spacious and the bed comfortable. We really liked the shower/hair products. And the tunnocks wafers!,9.6,Very enjoyable. Well trained staff made a difference.,1,staff,0
United Kingdom,Standard Room,2,September 2018,Couple, The staff were extremely helpful and considerate. The room was spacious and the bed comfortable. We really liked the shower/hair products. And the tunnocks wafers!,9.6,Very enjoyable. Well trained staff made a difference.,1,bed,0
United Kingdom,Standard Room,2,September 2018,Couple, The staff were extremely helpful and considerate. The room was spacious and the bed comfortable. We really liked the shower/hair products. And the tunnocks wafers!,9.6,Very enjoyable. Well trained staff made a difference.,1,comfort,0
United Kingdom,Standard Room,2,September 2018,Couple, The staff were extremely helpful and considerate. The room was spacious and the bed comfortable. We really liked the shower/hair products. And the tunnocks wafers!,9.6,Very enjoyable. Well trained staff made a difference.,1,bathroom,0
United Kingdom,Standard Room,1,September 2018,Group," Room was spacious and comfortable beds,",10.0,"Great location, friendly staff, clean and comfortable.",1,comfort,0
United Kingdom,Standard Room,1,September 2018,Group," Room was spacious and comfortable beds,",10.0,"Great location, friendly staff, clean and comfortable.",1,bed,0
United Kingdom,Standard Room,4,September 2018,Couple," Helpful, friendly reception staff.  Delicious breakfast with excellent choice of hot and cold food.  Fresh toast, tea and coffee served to the table.  Pleasant bar area.  Had one evening meal at the hotel - tasty.  Room comfortable and shower excellent.  We had a standard room and would have liked more hanging space for our clothes and more drawers.  We enjoyed the location of the hotel with Central Station close by.  Staff very friendly and helpful throughout the hotel.  We had a lovely 5 day stay and would be most happy to return at some time.",10.0,Lovely rejuvenating autumn break in an exceptionally friendly hotel.,1,staff,0
United Kingdom,Standard Room,4,September 2018,Couple," Helpful, friendly reception staff.  Delicious breakfast with excellent choice of hot and cold food.  Fresh toast, tea and coffee served to the table.  Pleasant bar area.  Had one evening meal at the hotel - tasty.  Room comfortable and shower excellent.  We had a standard room and would have liked more hanging space for our clothes and more drawers.  We enjoyed the location of the hotel with Central Station close by.  Staff very friendly and helpful throughout the hotel.  We had a lovely 5 day stay and would be most happy to return at some time.",10.0,Lovely rejuvenating autumn break in an exceptionally friendly hotel.,1,food/drink,0
United Kingdom,Standard Room,4,September 2018,Couple," Helpful, friendly reception staff.  Delicious breakfast with excellent choice of hot and cold food.  Fresh toast, tea and coffee served to the table.  Pleasant bar area.  Had one evening meal at the hotel - tasty.  Room comfortable and shower excellent.  We had a standard room and would have liked more hanging space for our clothes and more drawers.  We enjoyed the location of the hotel with Central Station close by.  Staff very friendly and helpful throughout the hotel.  We had a lovely 5 day stay and would be most happy to return at some time.",10.0,Lovely rejuvenating autumn break in an exceptionally friendly hotel.,1,location,0
United Kingdom,Standard Room,4,September 2018,Couple," Helpful, friendly reception staff.  Delicious breakfast with excellent choice of hot and cold food.  Fresh toast, tea and coffee served to the table.  Pleasant bar area.  Had one evening meal at the hotel - tasty.  Room comfortable and shower excellent.  We had a standard room and would have liked more hanging space for our clothes and more drawers.  We enjoyed the location of the hotel with Central Station close by.  Staff very friendly and helpful throughout the hotel.  We had a lovely 5 day stay and would be most happy to return at some time.",10.0,Lovely rejuvenating autumn break in an exceptionally friendly hotel.,1,noisiness,0
United Kingdom,Standard Room,4,September 2018,Couple," Helpful, friendly reception staff.  Delicious breakfast with excellent choice of hot and cold food.  Fresh toast, tea and coffee served to the table.  Pleasant bar area.  Had one evening meal at the hotel - tasty.  Room comfortable and shower excellent.  We had a standard room and would have liked more hanging space for our clothes and more drawers.  We enjoyed the location of the hotel with Central Station close by.  Staff very friendly and helpful throughout the hotel.  We had a lovely 5 day stay and would be most happy to return at some time.",10.0,Lovely rejuvenating autumn break in an exceptionally friendly hotel.,1,restaurant,0
United Kingdom,Standard Room,4,September 2018,Couple," Helpful, friendly reception staff.  Delicious breakfast with excellent choice of hot and cold food.  Fresh toast, tea and coffee served to the table.  Pleasant bar area.  Had one evening meal at the hotel - tasty.  Room comfortable and shower excellent.  We had a standard room and would have liked more hanging space for our clothes and more drawers.  We enjoyed the location of the hotel with Central Station close by.  Staff very friendly and helpful throughout the hotel.  We had a lovely 5 day stay and would be most happy to return at some time.",10.0,Lovely rejuvenating autumn break in an exceptionally friendly hotel.,1,comfort,0
United Kingdom,Standard Room,4,September 2018,Couple," Helpful, friendly reception staff.  Delicious breakfast with excellent choice of hot and cold food.  Fresh toast, tea and coffee served to the table.  Pleasant bar area.  Had one evening meal at the hotel - tasty.  Room comfortable and shower excellent.  We had a standard room and would have liked more hanging space for our clothes and more drawers.  We enjoyed the location of the hotel with Central Station close by.  Staff very friendly and helpful throughout the hotel.  We had a lovely 5 day stay and would be most happy to return at some time.",10.0,Lovely rejuvenating autumn break in an exceptionally friendly hotel.,1,bathroom,0
United Kingdom,Standard Room,1,September 2018,Solo traveler, Staff were great and the room was really nice,8.8,Would definitely stay here again.,1,staff,0
United Kingdom,Standard Room,1,September 2018,Group, Friendly staff nice room good location,8.3,Short stay,1,staff,0
United Kingdom,Standard Room,1,September 2018,Group, Friendly staff nice room good location,8.3,Short stay,1,location,0
Isle of Man,Standard Room,1,September 2018,Couple," Helpful staff
Breakfast
Room
Position of hotel",10.0,Helpful friendly staff. Good facilities. Good position,1,staff,0
Isle of Man,Standard Room,1,September 2018,Couple," Helpful staff
Breakfast
Room
Position of hotel",10.0,Helpful friendly staff. Good facilities. Good position,1,food/drink,0
United Kingdom,Standard Room,1,September 2018,Group, Lovely breakfast.   Also liked the different free water in the reception area.,8.8,Excellent,1,food/drink,0
United Kingdom,Standard Room,1,September 2018,Group, Lovely breakfast.   Also liked the different free water in the reception area.,8.8,Excellent,1,bathroom,0
United Kingdom,Standard Room,1,September 2018,Group, Lovely breakfast.   Also liked the different free water in the reception area.,8.8,Excellent,1,dirty,0
United Kingdom,Standard Room,1,September 2018,Group, Lovely breakfast.   Also liked the different free water in the reception area.,8.8,Excellent,1,staff,0
United Kingdom,Standard Room,1,September 2018,Group, Lovely breakfast.   Also liked the different free water in the reception area.,8.8,Excellent,1,location,0
United Kingdom,Standard Room,1,September 2018,Couple, Great hotel in an ideal location. Everyone we spoke to who worked at the hotel was very helpful and had a big smile on their face. Room was huge and very well appointed with all the comforts you could want. We had a very good stay and will be back.,10.0,Exceptional,1,location,0
United Kingdom,Standard Room,1,September 2018,Couple, Great hotel in an ideal location. Everyone we spoke to who worked at the hotel was very helpful and had a big smile on their face. Room was huge and very well appointed with all the comforts you could want. We had a very good stay and will be back.,10.0,Exceptional,1,staff,0
United Kingdom,Standard Room,1,September 2018,Couple, Great hotel in an ideal location. Everyone we spoke to who worked at the hotel was very helpful and had a big smile on their face. Room was huge and very well appointed with all the comforts you could want. We had a very good stay and will be back.,10.0,Exceptional,1,comfort,0
United States of America,Standard Room,2,September 2018,Group, Easy check in great location,9.6,Wonderful rime in Glasgow,1,location,0
Australia,Standard Room,3,September 2018,Couple," Convenient location, close by the central train station and not too far from the airport.
The room was great.  It appeared quite new, stylish and well designed.
The hotel was very clean and comfortable throughout.
Breakfast was good, with a great selection of hot and cold dishes.",9.6,Great modern hotel,1,location,0
Australia,Standard Room,3,September 2018,Couple," Convenient location, close by the central train station and not too far from the airport.
The room was great.  It appeared quite new, stylish and well designed.
The hotel was very clean and comfortable throughout.
Breakfast was good, with a great selection of hot and cold dishes.",9.6,Great modern hotel,1,dirty,0
Australia,Standard Room,3,September 2018,Couple," Convenient location, close by the central train station and not too far from the airport.
The room was great.  It appeared quite new, stylish and well designed.
The hotel was very clean and comfortable throughout.
Breakfast was good, with a great selection of hot and cold dishes.",9.6,Great modern hotel,1,comfort,0
Australia,Standard Room,3,September 2018,Couple," Convenient location, close by the central train station and not too far from the airport.
The room was great.  It appeared quite new, stylish and well designed.
The hotel was very clean and comfortable throughout.
Breakfast was good, with a great selection of hot and cold dishes.",9.6,Great modern hotel,1,food/drink,0
United Kingdom,Standard Room,2,September 2018,Solo traveler, Excellent staff rooms and food,8.8,Excellent,1,staff,0
United Kingdom,Standard Room,2,September 2018,Solo traveler, Excellent staff rooms and food,8.8,Excellent,1,food/drink,0
United Kingdom,Standard Room,2,September 2018,Solo traveler," Stuff are fantastic! Efficient, friendly, will go the extra mile for you if you'd asked.",9.2,Glasgow gem,1,staff,0
United Kingdom,Junior Suite,1,September 2018,Group, Friendly and helpful staff. good location . the Junior suite was very nice. the corner bar was a nice place to have a quiet drink,9.6,Glagow stay,1,staff,0
United Kingdom,Junior Suite,1,September 2018,Group, Friendly and helpful staff. good location . the Junior suite was very nice. the corner bar was a nice place to have a quiet drink,9.6,Glagow stay,1,location,0
United Kingdom,Junior Suite,1,September 2018,Group, Friendly and helpful staff. good location . the Junior suite was very nice. the corner bar was a nice place to have a quiet drink,9.6,Glagow stay,1,restaurant,0
United Kingdom,Junior Suite,1,September 2018,Group, Friendly and helpful staff. good location . the Junior suite was very nice. the corner bar was a nice place to have a quiet drink,9.6,Glagow stay,1,noisiness,0
United Kingdom,Junior Suite,1,September 2018,Group, Friendly and helpful staff. good location . the Junior suite was very nice. the corner bar was a nice place to have a quiet drink,9.6,Glagow stay,1,food/drink,0
United Kingdom,Standard Room,1,September 2018,Couple," Staff very friendly, tasty breakfast, good location",7.5,"Excellent location, very tasty hreakfast but not worth the money.",1,staff,0
United Kingdom,Standard Room,1,September 2018,Couple," Staff very friendly, tasty breakfast, good location",7.5,"Excellent location, very tasty hreakfast but not worth the money.",1,food/drink,0
United Kingdom,Standard Room,1,September 2018,Couple," Staff very friendly, tasty breakfast, good location",7.5,"Excellent location, very tasty hreakfast but not worth the money.",1,location,0
United Kingdom,Standard Room,1,September 2018,Couple," Nice hotel with good quality fixtures and fittings, grand atrium and swanky bar.  
Location is pretty well perfect for all Glasgow city centre has to offer.
Very friendly staff.  
Discounted parking at the NCP carpark just round the corner",9.2,"Great location, friendly staff",1,restaurant,0
United Kingdom,Standard Room,1,September 2018,Couple," Nice hotel with good quality fixtures and fittings, grand atrium and swanky bar.  
Location is pretty well perfect for all Glasgow city centre has to offer.
Very friendly staff.  
Discounted parking at the NCP carpark just round the corner",9.2,"Great location, friendly staff",1,location,0
United Kingdom,Standard Room,1,September 2018,Couple," Nice hotel with good quality fixtures and fittings, grand atrium and swanky bar.  
Location is pretty well perfect for all Glasgow city centre has to offer.
Very friendly staff.  
Discounted parking at the NCP carpark just round the corner",9.2,"Great location, friendly staff",1,staff,0
