Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Double Room,4,February 2019,Couple," Clean, comfortable,very good value.Buffet breakfast was good every day,plenty of variety,fresh fruit daily.Late checkout when requested,no additional fee.😥😁",8.8,"Good location for a city break,easy walking distance to all of the local sites.Very efficient staff,",1,dirty,1
United Kingdom,Double Room,4,February 2019,Couple," Clean, comfortable,very good value.Buffet breakfast was good every day,plenty of variety,fresh fruit daily.Late checkout when requested,no additional fee.😥😁",8.8,"Good location for a city break,easy walking distance to all of the local sites.Very efficient staff,",1,comfort,1
United Kingdom,Double Room,4,February 2019,Couple," Clean, comfortable,very good value.Buffet breakfast was good every day,plenty of variety,fresh fruit daily.Late checkout when requested,no additional fee.😥😁",8.8,"Good location for a city break,easy walking distance to all of the local sites.Very efficient staff,",1,price,1
United Kingdom,Double Room,4,February 2019,Couple," Clean, comfortable,very good value.Buffet breakfast was good every day,plenty of variety,fresh fruit daily.Late checkout when requested,no additional fee.😥😁",8.8,"Good location for a city break,easy walking distance to all of the local sites.Very efficient staff,",1,food/drink,1
Belgium,Double Room,1,January 2019,Family, friendly staff,9.2,Wonderful,1,staff,1
Ireland,Twin Room,3,December 2018,Group," Location 
Facilities",8.8,Christmas Market,1,location,1
Israel,Double Room,2,December 2018,Couple," Location is great! Walking distance from any point you want to go. Rich breakfast. Helpful and friendly staff. Room is nice and clean with amazing view of the river. Overall, i enjoyed the stay and would recommend!",9.6,Great value for money in great location!,1,location,1
Israel,Double Room,2,December 2018,Couple," Location is great! Walking distance from any point you want to go. Rich breakfast. Helpful and friendly staff. Room is nice and clean with amazing view of the river. Overall, i enjoyed the stay and would recommend!",9.6,Great value for money in great location!,1,food/drink,1
Israel,Double Room,2,December 2018,Couple," Location is great! Walking distance from any point you want to go. Rich breakfast. Helpful and friendly staff. Room is nice and clean with amazing view of the river. Overall, i enjoyed the stay and would recommend!",9.6,Great value for money in great location!,1,staff,1
Israel,Double Room,2,December 2018,Couple," Location is great! Walking distance from any point you want to go. Rich breakfast. Helpful and friendly staff. Room is nice and clean with amazing view of the river. Overall, i enjoyed the stay and would recommend!",9.6,Great value for money in great location!,1,dirty,1
Iceland,Double Room,3,December 2018,Couple," Comfy bed , excellent breakfast and helpful staff",10.0,Excellent,1,comfort,1
Iceland,Double Room,3,December 2018,Couple," Comfy bed , excellent breakfast and helpful staff",10.0,Excellent,1,bed,1
Iceland,Double Room,3,December 2018,Couple," Comfy bed , excellent breakfast and helpful staff",10.0,Excellent,1,food/drink,1
Iceland,Double Room,3,December 2018,Couple," Comfy bed , excellent breakfast and helpful staff",10.0,Excellent,1,staff,1
Poland,Double Room,1,December 2018,Couple," Great hotel, excellent location and amazing view from the hot room",10.0,Exceptional,1,location,1
Italy,Twin Room,3,December 2018,Group, The position of the hotel was great near the center. the reception staff was friendly and helpful. the breakfast is very good with quality products,9.2,Wonderful,1,location,1
Italy,Twin Room,3,December 2018,Group, The position of the hotel was great near the center. the reception staff was friendly and helpful. the breakfast is very good with quality products,9.2,Wonderful,1,staff,1
Italy,Twin Room,3,December 2018,Group, The position of the hotel was great near the center. the reception staff was friendly and helpful. the breakfast is very good with quality products,9.2,Wonderful,1,food/drink,1
Israel,Double Room,3,December 2018,Couple, Great location with views of the Old Town and the river. The hotel staff is also very pleasant and willing to help with any questions.,10.0,"Excellent hotel with great location, clean and tidy rooms and amazing views.",1,location,1
Israel,Double Room,3,December 2018,Couple, Great location with views of the Old Town and the river. The hotel staff is also very pleasant and willing to help with any questions.,10.0,"Excellent hotel with great location, clean and tidy rooms and amazing views.",1,staff,1
Israel,Double Room,3,December 2018,Couple, Great location with views of the Old Town and the river. The hotel staff is also very pleasant and willing to help with any questions.,10.0,"Excellent hotel with great location, clean and tidy rooms and amazing views.",1,noisiness,1
United Kingdom,Twin Room,2,December 2018,Group, Great location about a 10 minute walk from the main square and easy to find. The staff more than happy to help with any concerns. Would recommend and definitely stay here again.,10.0,Exceptional,1,location,1
United Kingdom,Twin Room,2,December 2018,Group, Great location about a 10 minute walk from the main square and easy to find. The staff more than happy to help with any concerns. Would recommend and definitely stay here again.,10.0,Exceptional,1,staff,1
Puerto Rico,Apartment,1,December 2018,Group," The room is amazing, perfectly clean, big. Breakfast have a little bit of everything. They have available a place to hold the luggage. It was peaceful, nice view",9.6,Exceptional,1,dirty,1
Puerto Rico,Apartment,1,December 2018,Group," The room is amazing, perfectly clean, big. Breakfast have a little bit of everything. They have available a place to hold the luggage. It was peaceful, nice view",9.6,Exceptional,1,food/drink,1
Puerto Rico,Apartment,1,December 2018,Group," The room is amazing, perfectly clean, big. Breakfast have a little bit of everything. They have available a place to hold the luggage. It was peaceful, nice view",9.6,Exceptional,1,location,1
Ireland,Double Room,3,December 2018,Group, Comfort of beds,7.5,Good,1,comfort,1
Ireland,Double Room,3,December 2018,Group, Comfort of beds,7.5,Good,1,bed,1
Germany,Twin Room,1,November 2018,Solo traveler, Recieved free Upgrade to a really large room with nice river view,9.2,Very good value for the Money,1,location,1
Ireland,Double Room,3,November 2018,Couple, Location was excellent,7.9,Good,1,location,1
Ireland,Double Room,3,November 2018,Couple," Brilliant location to market square! 
Staff were really friendly.
We ask for a late check out(2hours extra) and they gave it for free.",10.0,Exceptional,1,location,1
Ireland,Double Room,3,November 2018,Couple," Brilliant location to market square! 
Staff were really friendly.
We ask for a late check out(2hours extra) and they gave it for free.",10.0,Exceptional,1,staff,0
Italy,Twin Room,1,November 2018,Solo traveler," Location wonderful, smiley people, great parking, spacious room, minifridge OK. Easy going. Breakfast abundant, plentyful.",10.0,"I'll be back, see you guys again.",1,location,0
Italy,Twin Room,1,November 2018,Solo traveler," Location wonderful, smiley people, great parking, spacious room, minifridge OK. Easy going. Breakfast abundant, plentyful.",10.0,"I'll be back, see you guys again.",1,parking,0
Italy,Twin Room,1,November 2018,Solo traveler," Location wonderful, smiley people, great parking, spacious room, minifridge OK. Easy going. Breakfast abundant, plentyful.",10.0,"I'll be back, see you guys again.",1,food/drink,1
United Kingdom,Twin Room,2,November 2018,Group," Hotel is fantastic. Staff went above & beyond. Hotel was clean, warm & location was incredible. Couldn’t have asked for anymore. We will be back!",10.0,Extremely impressed!,1,staff,1
United Kingdom,Twin Room,2,November 2018,Group," Hotel is fantastic. Staff went above & beyond. Hotel was clean, warm & location was incredible. Couldn’t have asked for anymore. We will be back!",10.0,Extremely impressed!,1,dirty,1
United Kingdom,Twin Room,2,November 2018,Group," Hotel is fantastic. Staff went above & beyond. Hotel was clean, warm & location was incredible. Couldn’t have asked for anymore. We will be back!",10.0,Extremely impressed!,1,location,1
Latvia,Twin Room,1,October 2018,Couple, Good breakfast.,7.5,I like this hotel!,1,food/drink,1
Poland,Double Room,1,October 2018,Solo traveler, The hotel's location is it's main advantage: wonderful view of riverside and only a few minutes away from the heart of Wrocław. Comfortable rooms and great breakfast.,10.0,As always a solid address in Wrocław.,1,location,1
Poland,Double Room,1,October 2018,Solo traveler, The hotel's location is it's main advantage: wonderful view of riverside and only a few minutes away from the heart of Wrocław. Comfortable rooms and great breakfast.,10.0,As always a solid address in Wrocław.,1,comfort,1
Poland,Double Room,1,October 2018,Solo traveler, The hotel's location is it's main advantage: wonderful view of riverside and only a few minutes away from the heart of Wrocław. Comfortable rooms and great breakfast.,10.0,As always a solid address in Wrocław.,1,food/drink,1
United Kingdom,Double Room,1,October 2018,Couple, I was pleasantly surprised by the friendliness of the staff,7.5,So last century design,1,staff,1
Belgium,Single Room,1,October 2018,Solo traveler," Very nice , decent hotel with great location. Maybe it isnt vey modern, but very well managed. Nice, clean rooms, with great staff.",8.8,Excellent,1,location,1
Belgium,Single Room,1,October 2018,Solo traveler," Very nice , decent hotel with great location. Maybe it isnt vey modern, but very well managed. Nice, clean rooms, with great staff.",8.8,Excellent,1,comfort,1
Belgium,Single Room,1,October 2018,Solo traveler," Very nice , decent hotel with great location. Maybe it isnt vey modern, but very well managed. Nice, clean rooms, with great staff.",8.8,Excellent,1,dirty,1
Belgium,Single Room,1,October 2018,Solo traveler," Very nice , decent hotel with great location. Maybe it isnt vey modern, but very well managed. Nice, clean rooms, with great staff.",8.8,Excellent,1,staff,1
Serbia,Twin Room,1,October 2018,Group, location,9.2,Wonderful,1,location,1
United Kingdom,Single Room,1,October 2018,Solo traveler," The Room was very comfortable and the shower superb.
A lot of the signs were translated from Polish to English and another language.
Staff were very friendly and helpful",8.3,Value for money,1,comfort,1
United Kingdom,Single Room,1,October 2018,Solo traveler," The Room was very comfortable and the shower superb.
A lot of the signs were translated from Polish to English and another language.
Staff were very friendly and helpful",8.3,Value for money,1,bathroom,1
United Kingdom,Single Room,1,October 2018,Solo traveler," The Room was very comfortable and the shower superb.
A lot of the signs were translated from Polish to English and another language.
Staff were very friendly and helpful",8.3,Value for money,1,staff,0
Ireland,Double Room,3,October 2018,Couple," Lovely hotel on river two mins walk to university bridge and few minutes to town square. great holiday walking tours, make sure you enquire if water fountain light/music show is on well worth getting taxi there.  Hotel is very reasonable with only minutes from town or bridges over to churches brillant location. lovely breakfast and loads of different choices",9.6,lovely hotel near everything lovely view over the river with swans swimming,1,location,0
Ireland,Double Room,3,October 2018,Couple," Lovely hotel on river two mins walk to university bridge and few minutes to town square. great holiday walking tours, make sure you enquire if water fountain light/music show is on well worth getting taxi there.  Hotel is very reasonable with only minutes from town or bridges over to churches brillant location. lovely breakfast and loads of different choices",9.6,lovely hotel near everything lovely view over the river with swans swimming,1,bathroom,0
Ireland,Double Room,3,October 2018,Couple," Lovely hotel on river two mins walk to university bridge and few minutes to town square. great holiday walking tours, make sure you enquire if water fountain light/music show is on well worth getting taxi there.  Hotel is very reasonable with only minutes from town or bridges over to churches brillant location. lovely breakfast and loads of different choices",9.6,lovely hotel near everything lovely view over the river with swans swimming,1,dirty,0
Ireland,Double Room,3,October 2018,Couple," Lovely hotel on river two mins walk to university bridge and few minutes to town square. great holiday walking tours, make sure you enquire if water fountain light/music show is on well worth getting taxi there.  Hotel is very reasonable with only minutes from town or bridges over to churches brillant location. lovely breakfast and loads of different choices",9.6,lovely hotel near everything lovely view over the river with swans swimming,1,tv,0
Ireland,Double Room,3,October 2018,Couple," Lovely hotel on river two mins walk to university bridge and few minutes to town square. great holiday walking tours, make sure you enquire if water fountain light/music show is on well worth getting taxi there.  Hotel is very reasonable with only minutes from town or bridges over to churches brillant location. lovely breakfast and loads of different choices",9.6,lovely hotel near everything lovely view over the river with swans swimming,1,food/drink,1
United Kingdom,Twin Room,2,October 2018,Solo traveler, Fantastic service and staff,9.2,Great hotel,1,staff,1
United Kingdom,Twin Room,3,October 2018,Couple, Breakfast was superb,8.3,Very Good,1,food/drink,1
Germany,Double Room,1,October 2018,Couple, Very good location close to the center. Also really enjoyed breakfast.,9.2,Wonderful,1,location,1
Germany,Double Room,1,October 2018,Couple, Very good location close to the center. Also really enjoyed breakfast.,9.2,Wonderful,1,food/drink,1
Poland,Twin Room,1,September 2018,Solo traveler," Very good breakfast, friendly staff, perfect location",8.8,Good choice if to stay in Wroclaw,1,food/drink,1
Poland,Twin Room,1,September 2018,Solo traveler," Very good breakfast, friendly staff, perfect location",8.8,Good choice if to stay in Wroclaw,1,staff,1
Poland,Twin Room,1,September 2018,Solo traveler," Very good breakfast, friendly staff, perfect location",8.8,Good choice if to stay in Wroclaw,1,location,1
Ireland,Double Room,3,September 2018,Couple, Location price quiet,10.0,Great location & value,1,location,1
Ireland,Double Room,3,September 2018,Couple, Location price quiet,10.0,Great location & value,1,price,1
Ireland,Double Room,3,September 2018,Couple, Location price quiet,10.0,Great location & value,1,noisiness,1
United Kingdom,Double Room,1,August 2018,Family," Comfortable hotel, very accommodating staff and great breakfast. Location is very good as well, especially for families with young children as there is a lovely playground on a little island next to the hotel.",8.8,"Dated, but lovely hotel, good for families with young children",1,comfort,1
United Kingdom,Double Room,1,August 2018,Family," Comfortable hotel, very accommodating staff and great breakfast. Location is very good as well, especially for families with young children as there is a lovely playground on a little island next to the hotel.",8.8,"Dated, but lovely hotel, good for families with young children",1,staff,1
United Kingdom,Double Room,1,August 2018,Family," Comfortable hotel, very accommodating staff and great breakfast. Location is very good as well, especially for families with young children as there is a lovely playground on a little island next to the hotel.",8.8,"Dated, but lovely hotel, good for families with young children",1,food/drink,1
United Kingdom,Double Room,1,August 2018,Family," Comfortable hotel, very accommodating staff and great breakfast. Location is very good as well, especially for families with young children as there is a lovely playground on a little island next to the hotel.",8.8,"Dated, but lovely hotel, good for families with young children",1,location,1
United Kingdom,Double Room,1,August 2018,Family," Comfortable hotel, very accommodating staff and great breakfast. Location is very good as well, especially for families with young children as there is a lovely playground on a little island next to the hotel.",8.8,"Dated, but lovely hotel, good for families with young children",1,fitness,1
Switzerland,Single Room,3,August 2018,Solo traveler, The view on the river and the university of Wroclaw was absolutely fantastic. The hotel was located just in the center of the city and great bars and restaurants were very close. The breakfast was good and the staff was very friendly.,9.2,"Great place for a business travel, would chose this place again if I needed to come to Wroclaw again",1,location,1
Switzerland,Single Room,3,August 2018,Solo traveler, The view on the river and the university of Wroclaw was absolutely fantastic. The hotel was located just in the center of the city and great bars and restaurants were very close. The breakfast was good and the staff was very friendly.,9.2,"Great place for a business travel, would chose this place again if I needed to come to Wroclaw again",1,restaurant,1
Switzerland,Single Room,3,August 2018,Solo traveler, The view on the river and the university of Wroclaw was absolutely fantastic. The hotel was located just in the center of the city and great bars and restaurants were very close. The breakfast was good and the staff was very friendly.,9.2,"Great place for a business travel, would chose this place again if I needed to come to Wroclaw again",1,food/drink,1
Switzerland,Single Room,3,August 2018,Solo traveler, The view on the river and the university of Wroclaw was absolutely fantastic. The hotel was located just in the center of the city and great bars and restaurants were very close. The breakfast was good and the staff was very friendly.,9.2,"Great place for a business travel, would chose this place again if I needed to come to Wroclaw again",1,staff,1
Switzerland,Twin Room,1,August 2018,Group," Great location, guarded parking, nice restaurant and good breakfast.",7.5,Nice hotel in a great location!,1,location,1
Switzerland,Twin Room,1,August 2018,Group," Great location, guarded parking, nice restaurant and good breakfast.",7.5,Nice hotel in a great location!,1,parking,1
Switzerland,Twin Room,1,August 2018,Group," Great location, guarded parking, nice restaurant and good breakfast.",7.5,Nice hotel in a great location!,1,restaurant,1
Switzerland,Twin Room,1,August 2018,Group," Great location, guarded parking, nice restaurant and good breakfast.",7.5,Nice hotel in a great location!,1,food/drink,1
Netherlands,Twin Room,1,August 2018,Group, Perfect location to come by car and park at the hotel. From the hotel easy to walk into the city center of Wroclaw. Great breakfast on the terrace at the Oder river.,9.6,Exceptional,1,location,1
Netherlands,Twin Room,1,August 2018,Group, Perfect location to come by car and park at the hotel. From the hotel easy to walk into the city center of Wroclaw. Great breakfast on the terrace at the Oder river.,9.6,Exceptional,1,parking,1
Netherlands,Twin Room,1,August 2018,Group, Perfect location to come by car and park at the hotel. From the hotel easy to walk into the city center of Wroclaw. Great breakfast on the terrace at the Oder river.,9.6,Exceptional,1,food/drink,1
Switzerland,Double Room,3,August 2018,Couple, Good location.  10min walk to The historical area.,7.9,Good,1,location,1
Austria,Twin Room,1,July 2018,Solo traveler," Air conditioned, spacey Room with Bathtub, smart tv and minibar. If you´re lucky you get a room with cityview. Also very quiet.",7.5,Good,1,temperature,1
Austria,Twin Room,1,July 2018,Solo traveler," Air conditioned, spacey Room with Bathtub, smart tv and minibar. If you´re lucky you get a room with cityview. Also very quiet.",7.5,Good,1,bathroom,1
Austria,Twin Room,1,July 2018,Solo traveler," Air conditioned, spacey Room with Bathtub, smart tv and minibar. If you´re lucky you get a room with cityview. Also very quiet.",7.5,Good,1,tv,1
Austria,Twin Room,1,July 2018,Solo traveler," Air conditioned, spacey Room with Bathtub, smart tv and minibar. If you´re lucky you get a room with cityview. Also very quiet.",7.5,Good,1,noisiness,0
Czech Republic,Double Room,1,July 2018,Couple, The breakfast was absolutely amazing.,7.9,Good,1,food/drink,1
Australia,Twin Room,1,October 2020,Couple, Hotel was clean and very close to Wroclaw University and the square.,7.0,Reception staff need to improve their efficiency,1,dirty,0
Belgium,Double Room Plus River View,3,September 2020,Couple," Nice rooms, beds, bathrooms and in general clean. Friendly staff that helped with overcrowded parking.",7.0,Solid stay,1,bed,0
Belgium,Double Room Plus River View,3,September 2020,Couple," Nice rooms, beds, bathrooms and in general clean. Friendly staff that helped with overcrowded parking.",7.0,Solid stay,1,bathroom,0
Belgium,Double Room Plus River View,3,September 2020,Couple," Nice rooms, beds, bathrooms and in general clean. Friendly staff that helped with overcrowded parking.",7.0,Solid stay,1,dirty,0
Belgium,Double Room Plus River View,3,September 2020,Couple," Nice rooms, beds, bathrooms and in general clean. Friendly staff that helped with overcrowded parking.",7.0,Solid stay,1,staff,0
Belgium,Double Room Plus River View,3,September 2020,Couple," Nice rooms, beds, bathrooms and in general clean. Friendly staff that helped with overcrowded parking.",7.0,Solid stay,1,parking,1
Poland,Twin Room,1,August 2020,Couple, Great location!,7.0,Great location,1,location,1
Sweden,Double Room,1,July 2020,Couple, Parking garage was excellent,1.0,Never again,1,parking,1
United Kingdom,Single Room,2,December 2019,Solo traveler, The staff were very nice and helpful.,6.0,Okay.,1,staff,1
Australia,Twin Room,2,September 2019,Solo traveler, Location,6.2,Pleasant,1,location,1
Czech Republic,Double Room,1,July 2019,Family, the view was great and nice staffs,7.1,Good,1,location,1
Czech Republic,Double Room,1,July 2019,Family, the view was great and nice staffs,7.1,Good,1,staff,1
Poland,Twin Room,1,June 2019,Solo traveler," Location, parking",4.6,Disappointing,1,location,1
Poland,Twin Room,1,June 2019,Solo traveler," Location, parking",4.6,Disappointing,1,parking,1
United Kingdom,Superior Double Room,3,March 2019,Couple, Great location,4.2,"badly overpriced, very average service",1,location,0
United States of America,Single Room,1,April 2019,Solo traveler, Facilities were clean and well furnished.  The building is beautiful and in a great location.,6.7,Pleasant,1,dirty,0
United States of America,Single Room,1,April 2019,Solo traveler, Facilities were clean and well furnished.  The building is beautiful and in a great location.,6.7,Pleasant,1,location,1
Poland,Single Room,1,March 2019,Solo traveler, Biutyfull view from the the room on the river.,5.4,Good but nothing special expect the view on the river.,1,location,1
Poland,Superior Double Room,1,February 2019,Couple, The location and the breakfast are the best.,6.7,Good location but overpriced,1,location,1
Poland,Superior Double Room,1,February 2019,Couple, The location and the breakfast are the best.,6.7,Good location but overpriced,1,food/drink,1
Australia,Twin Room,2,October 2018,Couple, Location.,4.2,High Priced outdated hotel,1,location,0
Poland,Twin Room,2,February 2021,Solo traveler," - Quite loud AC, cannot be turned off for some reason.
- Lots of snow on the pathway/entrance. Was removed on the next day though.
- A bit expensive parking lot (which was almost empty).",8.0,Good hotel in a great location!,0,noisiness,0
Poland,Twin Room,2,February 2021,Solo traveler," - Quite loud AC, cannot be turned off for some reason.
- Lots of snow on the pathway/entrance. Was removed on the next day though.
- A bit expensive parking lot (which was almost empty).",8.0,Good hotel in a great location!,0,dirty,0
Poland,Twin Room,2,February 2021,Solo traveler," - Quite loud AC, cannot be turned off for some reason.
- Lots of snow on the pathway/entrance. Was removed on the next day though.
- A bit expensive parking lot (which was almost empty).",8.0,Good hotel in a great location!,0,price,0
Poland,Twin Room,2,February 2021,Solo traveler," - Quite loud AC, cannot be turned off for some reason.
- Lots of snow on the pathway/entrance. Was removed on the next day though.
- A bit expensive parking lot (which was almost empty).",8.0,Good hotel in a great location!,0,parking,0
United Kingdom,Double Room,6,July 2020,Family, The WiFi doesn’t work reliably if you are at the end of the building.  If you stay in a room by the lift it’s noisy.,8.0,Mostly good,0,internet,0
United Kingdom,Double Room,6,July 2020,Family, The WiFi doesn’t work reliably if you are at the end of the building.  If you stay in a room by the lift it’s noisy.,8.0,Mostly good,0,noisiness,0
United Kingdom,Double Room,1,September 2020,Family, Overpriced breakfast.,8.0,Will come back again,0,price,0
United Kingdom,Double Room,1,September 2020,Family, Overpriced breakfast.,8.0,Will come back again,0,food/drink,0
Poland,Double Room,2,August 2020,Couple," Underground car park cramped - although we didn't need to use it during our stay, only on arrival and departure.
Staff need to be better informed about getting around in Wrocław.",9.0,A great place for a visit to Wrocław.,0,parking,0
Poland,Double Room,2,August 2020,Couple," Underground car park cramped - although we didn't need to use it during our stay, only on arrival and departure.
Staff need to be better informed about getting around in Wrocław.",9.0,A great place for a visit to Wrocław.,0,staff,0
Hungary,Double Room,3,August 2020,Couple," Parking system could be better for hotel residents - to avoid dealing with parking tickets & activation on each leave.
Protip: Make sure you only pay parking on check-out to avoid any unnecessary overpay.
Please let the cleaner staff know to not start vacuum cleaning nearby in case there is a guest in the room still.",8.0,Very Good,0,parking,0
Hungary,Double Room,3,August 2020,Couple," Parking system could be better for hotel residents - to avoid dealing with parking tickets & activation on each leave.
Protip: Make sure you only pay parking on check-out to avoid any unnecessary overpay.
Please let the cleaner staff know to not start vacuum cleaning nearby in case there is a guest in the room still.",8.0,Very Good,0,price,0
Hungary,Double Room,3,August 2020,Couple," Parking system could be better for hotel residents - to avoid dealing with parking tickets & activation on each leave.
Protip: Make sure you only pay parking on check-out to avoid any unnecessary overpay.
Please let the cleaner staff know to not start vacuum cleaning nearby in case there is a guest in the room still.",8.0,Very Good,0,dirty,0
Hungary,Double Room,3,August 2020,Couple," Parking system could be better for hotel residents - to avoid dealing with parking tickets & activation on each leave.
Protip: Make sure you only pay parking on check-out to avoid any unnecessary overpay.
Please let the cleaner staff know to not start vacuum cleaning nearby in case there is a guest in the room still.",8.0,Very Good,0,staff,0
Hungary,Double Room,3,August 2020,Couple," Parking system could be better for hotel residents - to avoid dealing with parking tickets & activation on each leave.
Protip: Make sure you only pay parking on check-out to avoid any unnecessary overpay.
Please let the cleaner staff know to not start vacuum cleaning nearby in case there is a guest in the room still.",8.0,Very Good,0,location,0
United Kingdom,Twin Room,3,August 2020,Group, Internal stairways would have been more comfortable than using the emergency stairways.,9.0,Wonderful,0,comfort,0
Germany,Double Room,1,August 2020,Couple, Parking was a bit pricy,9.0,Wonderful,0,parking,0
Luxembourg,Double Room Plus River View,1,August 2020,Couple," I personally dislike the hotels with closed sealed windows, when you can't open it, and are forced to rely on the AC. I don't like sleeping with AC turned on, as it gets easily too cold, and you can catch something. This is a big disadvantage, the night sleep was very mediocre.",9.0,Wonderful,0,bed,0
Czech Republic,Double Room,2,August 2020,Couple, There is not possible open windows in the room. So all times we were only dependented on the air conditioning. Prices of bar and breakfast were a little bit more expensive. Design of furniture looks slightly obsolete.,8.0,Great building with beautiful view and  quality service,0,temperature,0
Czech Republic,Double Room,2,August 2020,Couple, There is not possible open windows in the room. So all times we were only dependented on the air conditioning. Prices of bar and breakfast were a little bit more expensive. Design of furniture looks slightly obsolete.,8.0,Great building with beautiful view and  quality service,0,price,0
Czech Republic,Double Room,2,August 2020,Couple, There is not possible open windows in the room. So all times we were only dependented on the air conditioning. Prices of bar and breakfast were a little bit more expensive. Design of furniture looks slightly obsolete.,8.0,Great building with beautiful view and  quality service,0,restaurant,0
Czech Republic,Double Room,2,August 2020,Couple, There is not possible open windows in the room. So all times we were only dependented on the air conditioning. Prices of bar and breakfast were a little bit more expensive. Design of furniture looks slightly obsolete.,8.0,Great building with beautiful view and  quality service,0,food/drink,0
Poland,Double Room,2,June 2020,Couple," Despite being really clean, room seamed getting flaky (walls especially).",9.0,Wonderful,0,dirty,0
United Kingdom,Double Room,4,June 2020,Couple," Windows  are not sound proofing. With party on island  till 5am it is very difficult to sleep.
Beds need new mattresses and more pillows in room. With 4 stars iron and ironing board should be a standard in room.",8.0,Very Good,0,noisiness,0
United Kingdom,Double Room,4,June 2020,Couple," Windows  are not sound proofing. With party on island  till 5am it is very difficult to sleep.
Beds need new mattresses and more pillows in room. With 4 stars iron and ironing board should be a standard in room.",8.0,Very Good,0,bed,0
Lithuania,Double Room,1,February 2020,Family, The hotel is charging for a baby crib...,8.0,Would stay there again,0,bed,0
United Kingdom,Double Room,3,March 2020,Couple," Struggled to get coffee and milk supplies in the room, minor gripe but otherwise very nice hotel",10.0,Exceptional,0,food/drink,0
United Kingdom,Double Room Plus River View,3,February 2020,Couple, Fantastic loved the place would go back for the hotel alone,10.0,Exceptional,0,location,1
Germany,Single Room,3,February 2020,Solo traveler," Pet hate of mine, I do not like showers in the bath......!!
For a 4 star hotel I think the bathrooms maybe need up grading to walk in showers.",9.0,Just perfect,0,bathroom,0
United Kingdom,Double Room,1,February 2020,Couple, Decor slightly dated but otherwise nothing,9.6,Perfect,0,comfort,0
United Kingdom,Double Room,2,February 2020,Solo traveler, Bed,9.2,Wonderful,0,bed,0
United Kingdom,Single Room,1,January 2020,Group," The road outside is quite busy all night, ask for a room overlooking the river at the back of the hotel.",9.0,"Comfortable, clean hotel with friendly staff. Excellent value",0,location,0
United Kingdom,Double Room,2,January 2020,Couple, The bathroom towels could do with being bigger,10.0,Exceptional,0,bathroom,0
Latvia,Twin Room,1,January 2020,Couple, There wasn’t mentioned in booking that you should pay for parking,9.6,Exceptional,0,price,0
Latvia,Twin Room,1,January 2020,Couple, There wasn’t mentioned in booking that you should pay for parking,9.6,Exceptional,0,parking,0
Sweden,Single Room,2,January 2020,Solo traveler, I would be a plus with a gym for workout.,9.0,Wonderful,0,fitness,0
United States of America,Single Room,3,December 2019,Solo traveler," The location was not at a so great neighborhood, but they are attracting businesses and revamping what used to be a not so great area",9.6,Exceptional,0,location,0
Spain,Twin Room,1,December 2019,Couple, • Parking costed extra 50 PLN/night,10.0,Exceptional,0,parking,0
Russia,Double Room,1,December 2019,Family, Long line at reception,9.2,Wonderful,0,staff,0
United States of America,Double Room,2,December 2019,Couple," There was an event with loud music being hosted till midnight which could have been notified to guests. 
The parking and breakfast are very expensive which can turn the hotel stay a very costy experience. 
Another disadventage was that there was no gym in the hotel.",8.8,Couples break,0,noisiness,0
United States of America,Double Room,2,December 2019,Couple," There was an event with loud music being hosted till midnight which could have been notified to guests. 
The parking and breakfast are very expensive which can turn the hotel stay a very costy experience. 
Another disadventage was that there was no gym in the hotel.",8.8,Couples break,0,parking,0
United States of America,Double Room,2,December 2019,Couple," There was an event with loud music being hosted till midnight which could have been notified to guests. 
The parking and breakfast are very expensive which can turn the hotel stay a very costy experience. 
Another disadventage was that there was no gym in the hotel.",8.8,Couples break,0,food/drink,0
United States of America,Double Room,2,December 2019,Couple," There was an event with loud music being hosted till midnight which could have been notified to guests. 
The parking and breakfast are very expensive which can turn the hotel stay a very costy experience. 
Another disadventage was that there was no gym in the hotel.",8.8,Couples break,0,price,0
United States of America,Double Room,2,December 2019,Couple," There was an event with loud music being hosted till midnight which could have been notified to guests. 
The parking and breakfast are very expensive which can turn the hotel stay a very costy experience. 
Another disadventage was that there was no gym in the hotel.",8.8,Couples break,0,fitness,0
Poland,Double Room,1,December 2019,Family," The parking system was blocking and needed to have the tickets manually validated by the security and reception. This is just a tip for improvement, not a complaint.",10.0,Exceptional,0,parking,0
Poland,Double Room,1,December 2019,Family," The parking system was blocking and needed to have the tickets manually validated by the security and reception. This is just a tip for improvement, not a complaint.",10.0,Exceptional,0,staff,0
Ireland,Double Room,2,December 2019,Couple, Some of the staff at breakfast were grumpy/ abrupt in their manner.,9.6,Christmas market break,0,staff,0
Ireland,Double Room,2,December 2019,Couple, Some of the staff at breakfast were grumpy/ abrupt in their manner.,9.6,Christmas market break,0,food/drink,0
United Kingdom,Double Room,2,November 2019,Group, A little miss communication through the management staff and the floor staff. However it was sorted with haste.,9.2,Wonderful,0,staff,0
United Kingdom,Single Room,3,November 2019,Solo traveler," Honestly speaking but just as a personal preference they had the big square pillows which gave me neck pain but luckily they offered various other types that you could change for. Apart from that, it was awesome.",9.6,Exceptional,0,bed,1
